user_id,tier,usage_rate,condition,copay_usd,min_spend_usd,voucher_count,ordered,profit
60966,0-29,0.212,s19_m199_c1,19.0,199.0,1,0,0.0
60967,30-69,0.6071,s0_m249_c3,0.0,249.0,3,0,0.0
60968,30-69,0.6288,s9_m249_c3,9.0,249.0,3,0,0.0
60969,30-69,0.4992,s19_m199_c3,19.0,199.0,3,0,0.0
60970,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
60971,80-89,0.8545,s9_m249_c3,9.0,249.0,3,0,0.0
60972,100,1.0,no_voucher,0.0,0.0,0,0,0.0
60973,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
60974,0-29,0.2278,no_voucher,0.0,0.0,0,0,0.0
60975,0-29,0.0091,s0_m299_c3,0.0,299.0,3,0,0.0
60976,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
60977,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
60978,70-79,0.7509,s0_m249_c3,0.0,249.0,3,0,0.0
60979,0-29,0.0667,s9_m249_c3,9.0,249.0,3,0,0.0
60980,0-29,0.1428,s0_m199_c1,0.0,199.0,1,0,0.0
60981,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
60982,0-29,0.1791,s9_m249_c3,9.0,249.0,3,0,0.0
60983,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
60984,0-29,0.2376,s0_m199_c1,0.0,199.0,1,0,0.0
60985,100,1.0,no_voucher,0.0,0.0,0,0,0.0
60986,0-29,0.266,s19_m199_c3,19.0,199.0,3,0,0.0
60987,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
60988,30-69,0.3785,s9_m249_c3,9.0,249.0,3,0,0.0
60989,90-99,0.9846,s9_m249_c3,9.0,249.0,3,0,0.0
60990,0-29,0.1266,s19_m199_c1,19.0,199.0,1,0,0.0
60991,0-29,0.045,s9_m249_c3,9.0,249.0,3,0,0.0
60992,0-29,0.2612,s0_m299_c3,0.0,299.0,3,0,0.0
60993,80-89,0.8866,s0_m299_c3,0.0,299.0,3,0,0.0
60994,0-29,0.0975,no_voucher,0.0,0.0,0,0,0.0
60995,80-89,0.8029,no_voucher,0.0,0.0,0,0,0.0
60996,0-29,0.2812,no_voucher,0.0,0.0,0,0,0.0
60997,70-79,0.7474,s9_m249_c3,9.0,249.0,3,0,0.0
60998,0-29,0.0108,s9_m249_c3,9.0,249.0,3,0,0.0
60999,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61000,0-29,0.0047,s0_m249_c3,0.0,249.0,3,0,0.0
61001,100,1.0,no_voucher,0.0,0.0,0,0,0.0
61002,30-69,0.3196,s19_m199_c1,19.0,199.0,1,1,2.1978
61003,0-29,0.1183,s0_m199_c1,0.0,199.0,1,0,0.0
61004,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61005,0-29,0.2332,s19_m199_c3,19.0,199.0,3,1,0.9282
61006,70-79,0.7537,s0_m249_c3,0.0,249.0,3,0,0.0
61007,30-69,0.5288,s0_m249_c3,0.0,249.0,3,0,0.0
61008,90-99,0.9466,s19_m199_c3,19.0,199.0,3,0,0.0
61009,0-29,0.2865,s0_m199_c1,0.0,199.0,1,0,0.0
61010,0-29,0.2848,s0_m299_c3,0.0,299.0,3,0,0.0
61011,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61012,0-29,0.1821,s19_m199_c1,19.0,199.0,1,0,0.0
61013,70-79,0.7242,s19_m199_c3,19.0,199.0,3,0,0.0
61014,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61015,0-29,0.1348,s0_m299_c3,0.0,299.0,3,0,0.0
61016,0-29,0.2133,s0_m299_c3,0.0,299.0,3,0,0.0
61017,0-29,0.2307,s0_m249_c3,0.0,249.0,3,0,0.0
61018,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61019,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61020,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61021,0-29,0.0041,s9_m249_c3,9.0,249.0,3,0,0.0
61022,30-69,0.5451,no_voucher,0.0,0.0,0,0,0.0
61023,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61024,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61025,0-29,0.1009,s9_m249_c3,9.0,249.0,3,0,0.0
61026,0-29,0.0551,s9_m249_c3,9.0,249.0,3,0,0.0
61027,0-29,0.0788,s19_m199_c3,19.0,199.0,3,0,0.0
61028,80-89,0.8194,s0_m299_c3,0.0,299.0,3,0,0.0
61029,0-29,0.2356,s19_m199_c1,19.0,199.0,1,0,0.0
61030,0-29,0.0882,s19_m199_c1,19.0,199.0,1,0,0.0
61031,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61032,0-29,0.2894,s19_m199_c3,19.0,199.0,3,0,0.0
61033,0-29,0.0454,s0_m299_c3,0.0,299.0,3,0,0.0
61034,70-79,0.7807,s19_m199_c1,19.0,199.0,1,0,0.0
61035,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61036,30-69,0.4514,s0_m249_c3,0.0,249.0,3,0,0.0
61037,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61038,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61039,0-29,0.1173,s19_m199_c3,19.0,199.0,3,0,0.0
61040,0-29,0.1635,s0_m249_c3,0.0,249.0,3,0,0.0
61041,0-29,0.1465,s0_m249_c3,0.0,249.0,3,0,0.0
61042,30-69,0.6537,s19_m199_c1,19.0,199.0,1,0,0.0
61043,70-79,0.747,s0_m249_c3,0.0,249.0,3,0,0.0
61044,80-89,0.8164,s19_m199_c1,19.0,199.0,1,0,0.0
61045,30-69,0.4069,s0_m249_c3,0.0,249.0,3,1,0.7567
61046,0-29,0.2467,s19_m199_c3,19.0,199.0,3,0,0.0
61047,0-29,0.1957,s19_m199_c3,19.0,199.0,3,0,0.0
61048,30-69,0.4867,s0_m199_c1,0.0,199.0,1,0,0.0
61049,0-29,0.1809,s0_m199_c1,0.0,199.0,1,0,0.0
61050,0-29,0.239,s19_m199_c1,19.0,199.0,1,0,0.0
61051,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61052,30-69,0.6159,s0_m199_c1,0.0,199.0,1,0,0.0
61053,30-69,0.6857,s0_m249_c3,0.0,249.0,3,0,0.0
61054,0-29,0.2762,s0_m249_c3,0.0,249.0,3,0,0.0
61055,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61056,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61057,0-29,0.1269,s19_m199_c1,19.0,199.0,1,0,0.0
61058,0-29,0.1755,s0_m299_c3,0.0,299.0,3,0,0.0
61059,90-99,0.9446,s19_m199_c1,19.0,199.0,1,0,0.0
61060,30-69,0.609,s0_m249_c3,0.0,249.0,3,0,0.0
61061,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61062,30-69,0.3092,s0_m299_c3,0.0,299.0,3,0,0.0
61063,100,1.0,no_voucher,0.0,0.0,0,0,0.0
61064,80-89,0.8688,s19_m199_c1,19.0,199.0,1,0,0.0
61065,0-29,0.2226,s0_m299_c3,0.0,299.0,3,0,0.0
61066,80-89,0.8061,s19_m199_c3,19.0,199.0,3,0,0.0
61067,0-29,0.1772,s19_m199_c1,19.0,199.0,1,1,1.4815
61068,30-69,0.5279,s0_m299_c3,0.0,299.0,3,0,0.0
61069,0-29,0.0086,s9_m249_c3,9.0,249.0,3,0,0.0
61070,30-69,0.5704,s0_m299_c3,0.0,299.0,3,0,0.0
61071,80-89,0.8627,s19_m199_c3,19.0,199.0,3,0,0.0
61072,0-29,0.1368,s19_m199_c3,19.0,199.0,3,0,0.0
61073,0-29,0.199,s9_m249_c3,9.0,249.0,3,0,0.0
61074,30-69,0.4639,no_voucher,0.0,0.0,0,0,0.0
61075,0-29,0.178,s9_m249_c3,9.0,249.0,3,1,1.6407
61076,0-29,0.195,s0_m299_c3,0.0,299.0,3,0,0.0
61077,80-89,0.8239,s19_m199_c1,19.0,199.0,1,0,0.0
61078,30-69,0.4095,s19_m199_c1,19.0,199.0,1,0,0.0
61079,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61080,80-89,0.8584,s19_m199_c1,19.0,199.0,1,1,1.246
61081,30-69,0.4748,s19_m199_c1,19.0,199.0,1,1,1.9845
61082,0-29,0.1432,s9_m249_c3,9.0,249.0,3,0,0.0
61083,0-29,0.2039,s0_m299_c3,0.0,299.0,3,0,0.0
61084,30-69,0.4271,s0_m299_c3,0.0,299.0,3,0,0.0
61085,30-69,0.6846,no_voucher,0.0,0.0,0,0,0.0
61086,0-29,0.0481,s9_m249_c3,9.0,249.0,3,1,1.3437
61087,30-69,0.4231,s19_m199_c3,19.0,199.0,3,1,1.5648
61088,0-29,0.1778,s9_m249_c3,9.0,249.0,3,1,1.2326
61089,30-69,0.6085,s9_m249_c3,9.0,249.0,3,1,2.3812
61090,0-29,0.1933,no_voucher,0.0,0.0,0,0,0.0
61091,30-69,0.3566,s0_m299_c3,0.0,299.0,3,0,0.0
61092,30-69,0.6482,s9_m249_c3,9.0,249.0,3,1,1.0185
61093,70-79,0.7265,s0_m249_c3,0.0,249.0,3,0,0.0
61094,80-89,0.831,s19_m199_c3,19.0,199.0,3,0,0.0
61095,70-79,0.7745,s19_m199_c1,19.0,199.0,1,0,0.0
61096,90-99,0.9064,s0_m249_c3,0.0,249.0,3,0,0.0
61097,0-29,0.0132,s0_m299_c3,0.0,299.0,3,0,0.0
61098,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61099,0-29,0.2899,s0_m249_c3,0.0,249.0,3,0,0.0
61100,70-79,0.7698,no_voucher,0.0,0.0,0,0,0.0
61101,0-29,0.0463,s0_m249_c3,0.0,249.0,3,0,0.0
61102,0-29,0.0767,s0_m249_c3,0.0,249.0,3,0,0.0
61103,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61104,0-29,0.2376,s19_m199_c1,19.0,199.0,1,0,0.0
61105,30-69,0.3666,s9_m249_c3,9.0,249.0,3,0,0.0
61106,0-29,0.1433,no_voucher,0.0,0.0,0,0,0.0
61107,0-29,0.2783,s19_m199_c3,19.0,199.0,3,0,0.0
61108,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61109,70-79,0.7193,s0_m299_c3,0.0,299.0,3,1,0.7861
61110,70-79,0.7188,s0_m199_c1,0.0,199.0,1,0,0.0
61111,0-29,0.2854,no_voucher,0.0,0.0,0,0,0.0
61112,0-29,0.0225,s0_m249_c3,0.0,249.0,3,0,0.0
61113,70-79,0.7218,s0_m249_c3,0.0,249.0,3,1,0.9006
61114,0-29,0.0455,no_voucher,0.0,0.0,0,0,0.0
61115,0-29,0.0477,s9_m249_c3,9.0,249.0,3,0,0.0
61116,30-69,0.371,s19_m199_c3,19.0,199.0,3,0,0.0
61117,0-29,0.0932,s9_m249_c3,9.0,249.0,3,0,0.0
61118,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61119,30-69,0.4419,s9_m249_c3,9.0,249.0,3,0,0.0
61120,0-29,0.1057,s19_m199_c3,19.0,199.0,3,0,0.0
61121,30-69,0.5899,s0_m199_c1,0.0,199.0,1,0,0.0
61122,30-69,0.4934,no_voucher,0.0,0.0,0,0,0.0
61123,0-29,0.2002,s0_m199_c1,0.0,199.0,1,0,0.0
61124,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61125,30-69,0.32,s0_m249_c3,0.0,249.0,3,1,1.0976
61126,0-29,0.2532,s19_m199_c3,19.0,199.0,3,0,0.0
61127,30-69,0.3971,s0_m299_c3,0.0,299.0,3,0,0.0
61128,80-89,0.8237,s0_m199_c1,0.0,199.0,1,0,0.0
61129,0-29,0.0746,s0_m299_c3,0.0,299.0,3,0,0.0
61130,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61131,0-29,0.1015,no_voucher,0.0,0.0,0,1,1.4835
61132,0-29,0.1002,s0_m249_c3,0.0,249.0,3,0,0.0
61133,100,1.0,no_voucher,0.0,0.0,0,0,0.0
61134,0-29,0.143,s0_m299_c3,0.0,299.0,3,0,0.0
61135,0-29,0.0909,s0_m249_c3,0.0,249.0,3,0,0.0
61136,0-29,0.2872,s19_m199_c3,19.0,199.0,3,0,0.0
61137,80-89,0.839,s0_m199_c1,0.0,199.0,1,0,0.0
61138,0-29,0.2597,s19_m199_c3,19.0,199.0,3,0,0.0
61139,80-89,0.8244,no_voucher,0.0,0.0,0,0,0.0
61140,70-79,0.781,s0_m299_c3,0.0,299.0,3,0,0.0
61141,80-89,0.8808,s19_m199_c3,19.0,199.0,3,0,0.0
61142,100,1.0,no_voucher,0.0,0.0,0,0,0.0
61143,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61144,0-29,0.2375,no_voucher,0.0,0.0,0,0,0.0
61145,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61146,0-29,0.1673,s0_m249_c3,0.0,249.0,3,0,0.0
61147,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61148,30-69,0.3685,s9_m249_c3,9.0,249.0,3,0,0.0
61149,0-29,0.0627,no_voucher,0.0,0.0,0,0,0.0
61150,80-89,0.8781,s0_m299_c3,0.0,299.0,3,0,0.0
61151,70-79,0.7726,s0_m249_c3,0.0,249.0,3,0,0.0
61152,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61153,0-29,0.0763,s0_m199_c1,0.0,199.0,1,0,0.0
61154,80-89,0.8401,s0_m199_c1,0.0,199.0,1,0,0.0
61155,30-69,0.4414,s0_m249_c3,0.0,249.0,3,0,0.0
61156,30-69,0.5154,no_voucher,0.0,0.0,0,0,0.0
61157,0-29,0.2822,s0_m249_c3,0.0,249.0,3,0,0.0
61158,0-29,0.0353,s19_m199_c3,19.0,199.0,3,0,0.0
61159,90-99,0.9341,s0_m199_c1,0.0,199.0,1,0,0.0
61160,70-79,0.7155,s9_m249_c3,9.0,249.0,3,0,0.0
61161,70-79,0.751,s9_m249_c3,9.0,249.0,3,0,0.0
61162,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61163,80-89,0.838,s0_m299_c3,0.0,299.0,3,0,0.0
61164,80-89,0.8238,s0_m299_c3,0.0,299.0,3,0,0.0
61165,90-99,0.9533,s19_m199_c1,19.0,199.0,1,1,0.2566
61166,30-69,0.5628,s0_m249_c3,0.0,249.0,3,0,0.0
61167,30-69,0.6717,s0_m199_c1,0.0,199.0,1,0,0.0
61168,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61169,30-69,0.332,s19_m199_c1,19.0,199.0,1,1,1.2298
61170,0-29,0.1278,s19_m199_c3,19.0,199.0,3,0,0.0
61171,0-29,0.1894,s19_m199_c1,19.0,199.0,1,0,0.0
61172,0-29,0.0513,s0_m299_c3,0.0,299.0,3,0,0.0
61173,90-99,0.9437,s19_m199_c1,19.0,199.0,1,0,0.0
61174,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61175,90-99,0.9475,no_voucher,0.0,0.0,0,0,0.0
61176,90-99,0.9091,no_voucher,0.0,0.0,0,0,0.0
61177,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61178,30-69,0.4078,s0_m199_c1,0.0,199.0,1,0,0.0
61179,0-29,0.1033,s9_m249_c3,9.0,249.0,3,1,2.2019
61180,70-79,0.7799,s9_m249_c3,9.0,249.0,3,0,0.0
61181,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61182,30-69,0.5378,s19_m199_c1,19.0,199.0,1,0,0.0
61183,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61184,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61185,0-29,0.0162,s0_m249_c3,0.0,249.0,3,0,0.0
61186,30-69,0.3281,s9_m249_c3,9.0,249.0,3,0,0.0
61187,30-69,0.5416,s0_m249_c3,0.0,249.0,3,0,0.0
61188,30-69,0.4453,no_voucher,0.0,0.0,0,0,0.0
61189,0-29,0.1974,s9_m249_c3,9.0,249.0,3,0,0.0
61190,30-69,0.3058,s9_m249_c3,9.0,249.0,3,0,0.0
61191,80-89,0.8031,s9_m249_c3,9.0,249.0,3,1,1.1827
61192,70-79,0.7411,s0_m199_c1,0.0,199.0,1,0,0.0
61193,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61194,80-89,0.8267,s0_m249_c3,0.0,249.0,3,0,0.0
61195,80-89,0.8448,s19_m199_c1,19.0,199.0,1,0,0.0
61196,0-29,0.1636,s0_m299_c3,0.0,299.0,3,0,0.0
61197,0-29,0.1121,s0_m299_c3,0.0,299.0,3,0,0.0
61198,30-69,0.3607,s19_m199_c3,19.0,199.0,3,0,0.0
61199,90-99,0.9234,s0_m249_c3,0.0,249.0,3,0,0.0
61200,0-29,0.0953,s19_m199_c1,19.0,199.0,1,0,0.0
61201,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61202,70-79,0.7025,s0_m199_c1,0.0,199.0,1,0,0.0
61203,0-29,0.1639,s9_m249_c3,9.0,249.0,3,0,0.0
61204,0-29,0.1269,s19_m199_c1,19.0,199.0,1,0,0.0
61205,70-79,0.7413,no_voucher,0.0,0.0,0,1,1.4042
61206,30-69,0.4674,no_voucher,0.0,0.0,0,0,0.0
61207,0-29,0.1082,s0_m199_c1,0.0,199.0,1,0,0.0
61208,30-69,0.5248,s0_m199_c1,0.0,199.0,1,0,0.0
61209,0-29,0.1143,s9_m249_c3,9.0,249.0,3,0,0.0
61210,30-69,0.5356,s0_m199_c1,0.0,199.0,1,1,1.1726
61211,100,1.0,s0_m249_c3,0.0,249.0,3,1,0.6618
61212,0-29,0.2246,no_voucher,0.0,0.0,0,0,0.0
61213,30-69,0.4737,no_voucher,0.0,0.0,0,0,0.0
61214,90-99,0.9041,no_voucher,0.0,0.0,0,0,0.0
61215,30-69,0.6627,s19_m199_c1,19.0,199.0,1,0,0.0
61216,0-29,0.0191,no_voucher,0.0,0.0,0,0,0.0
61217,30-69,0.4373,s0_m299_c3,0.0,299.0,3,0,0.0
61218,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61219,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61220,0-29,0.1157,s0_m199_c1,0.0,199.0,1,0,0.0
61221,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61222,0-29,0.0755,s9_m249_c3,9.0,249.0,3,0,0.0
61223,0-29,0.0486,s0_m299_c3,0.0,299.0,3,0,0.0
61224,80-89,0.8429,s19_m199_c1,19.0,199.0,1,0,0.0
61225,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61226,0-29,0.1433,s19_m199_c3,19.0,199.0,3,1,1.9986
61227,0-29,0.0885,no_voucher,0.0,0.0,0,0,0.0
61228,0-29,0.2716,no_voucher,0.0,0.0,0,0,0.0
61229,30-69,0.5906,s0_m299_c3,0.0,299.0,3,0,0.0
61230,30-69,0.313,s19_m199_c3,19.0,199.0,3,0,0.0
61231,30-69,0.3929,no_voucher,0.0,0.0,0,0,0.0
61232,0-29,0.2565,s19_m199_c1,19.0,199.0,1,0,0.0
61233,0-29,0.0205,s0_m199_c1,0.0,199.0,1,1,1.759
61234,80-89,0.8825,s0_m249_c3,0.0,249.0,3,0,0.0
61235,0-29,0.218,s19_m199_c3,19.0,199.0,3,0,0.0
61236,0-29,0.2671,s0_m199_c1,0.0,199.0,1,0,0.0
61237,0-29,0.039,s0_m249_c3,0.0,249.0,3,0,0.0
61238,30-69,0.387,no_voucher,0.0,0.0,0,1,2.4443
61239,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61240,0-29,0.2855,s19_m199_c1,19.0,199.0,1,1,2.2067
61241,0-29,0.2314,s19_m199_c3,19.0,199.0,3,0,0.0
61242,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61243,80-89,0.8563,s0_m249_c3,0.0,249.0,3,0,0.0
61244,70-79,0.7694,s19_m199_c1,19.0,199.0,1,1,0.9834
61245,0-29,0.2566,s9_m249_c3,9.0,249.0,3,0,0.0
61246,30-69,0.3913,s9_m249_c3,9.0,249.0,3,0,0.0
61247,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61248,70-79,0.7046,s0_m249_c3,0.0,249.0,3,0,0.0
61249,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61250,30-69,0.4183,no_voucher,0.0,0.0,0,0,0.0
61251,0-29,0.2732,s0_m199_c1,0.0,199.0,1,0,0.0
61252,0-29,0.0152,s9_m249_c3,9.0,249.0,3,0,0.0
61253,90-99,0.9712,s0_m199_c1,0.0,199.0,1,0,0.0
61254,30-69,0.39,s0_m299_c3,0.0,299.0,3,0,0.0
61255,0-29,0.14,s19_m199_c1,19.0,199.0,1,0,0.0
61256,70-79,0.7047,s0_m299_c3,0.0,299.0,3,0,0.0
61257,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61258,30-69,0.473,no_voucher,0.0,0.0,0,0,0.0
61259,0-29,0.2043,s0_m199_c1,0.0,199.0,1,0,0.0
61260,70-79,0.7511,s0_m299_c3,0.0,299.0,3,0,0.0
61261,0-29,0.1914,s0_m249_c3,0.0,249.0,3,0,0.0
61262,30-69,0.466,s19_m199_c3,19.0,199.0,3,1,1.2939
61263,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61264,30-69,0.612,no_voucher,0.0,0.0,0,0,0.0
61265,0-29,0.0501,s9_m249_c3,9.0,249.0,3,0,0.0
61266,100,1.0,no_voucher,0.0,0.0,0,0,0.0
61267,70-79,0.7775,s9_m249_c3,9.0,249.0,3,0,0.0
61268,0-29,0.0473,s19_m199_c3,19.0,199.0,3,0,0.0
61269,0-29,0.1336,s9_m249_c3,9.0,249.0,3,0,0.0
61270,70-79,0.7487,s9_m249_c3,9.0,249.0,3,0,0.0
61271,0-29,0.2058,s0_m199_c1,0.0,199.0,1,0,0.0
61272,90-99,0.9021,s0_m199_c1,0.0,199.0,1,0,0.0
61273,0-29,0.1666,s9_m249_c3,9.0,249.0,3,0,0.0
61274,0-29,0.0444,s0_m199_c1,0.0,199.0,1,0,0.0
61275,0-29,0.2382,s0_m199_c1,0.0,199.0,1,0,0.0
61276,100,1.0,no_voucher,0.0,0.0,0,0,0.0
61277,0-29,0.1225,no_voucher,0.0,0.0,0,0,0.0
61278,30-69,0.4917,s0_m249_c3,0.0,249.0,3,1,1.1943
61279,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61280,0-29,0.109,s19_m199_c3,19.0,199.0,3,0,0.0
61281,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61282,80-89,0.8565,s19_m199_c1,19.0,199.0,1,0,0.0
61283,0-29,0.2206,s19_m199_c1,19.0,199.0,1,0,0.0
61284,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61285,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61286,0-29,0.235,s0_m199_c1,0.0,199.0,1,0,0.0
61287,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61288,30-69,0.351,s9_m249_c3,9.0,249.0,3,0,0.0
61289,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
61290,30-69,0.6258,s9_m249_c3,9.0,249.0,3,0,0.0
61291,90-99,0.9519,s0_m199_c1,0.0,199.0,1,0,0.0
61292,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61293,90-99,0.9469,no_voucher,0.0,0.0,0,0,0.0
61294,0-29,0.2519,s0_m299_c3,0.0,299.0,3,1,1.8354
61295,70-79,0.7218,s0_m199_c1,0.0,199.0,1,0,0.0
61296,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61297,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61298,90-99,0.9355,s9_m249_c3,9.0,249.0,3,0,0.0
61299,0-29,0.2491,s0_m249_c3,0.0,249.0,3,1,2.3168
61300,100,1.0,s19_m199_c3,19.0,199.0,3,0,0.0
61301,0-29,0.0669,s19_m199_c1,19.0,199.0,1,0,0.0
61302,90-99,0.9454,s19_m199_c1,19.0,199.0,1,0,0.0
61303,30-69,0.3536,s0_m249_c3,0.0,249.0,3,0,0.0
61304,100,1.0,no_voucher,0.0,0.0,0,1,1.2393
61305,30-69,0.5491,s0_m199_c1,0.0,199.0,1,0,0.0
61306,30-69,0.3832,s0_m249_c3,0.0,249.0,3,0,0.0
61307,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61308,0-29,0.1612,s19_m199_c3,19.0,199.0,3,0,0.0
61309,30-69,0.3412,s0_m299_c3,0.0,299.0,3,0,0.0
61310,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61311,0-29,0.1989,s9_m249_c3,9.0,249.0,3,0,0.0
61312,0-29,0.1311,s0_m249_c3,0.0,249.0,3,0,0.0
61313,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61314,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61315,0-29,0.1359,s0_m299_c3,0.0,299.0,3,0,0.0
61316,30-69,0.5426,s19_m199_c1,19.0,199.0,1,0,0.0
61317,0-29,0.1856,s19_m199_c3,19.0,199.0,3,0,0.0
61318,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61319,30-69,0.4909,s0_m249_c3,0.0,249.0,3,0,0.0
61320,0-29,0.1163,s19_m199_c3,19.0,199.0,3,0,0.0
61321,100,1.0,s19_m199_c1,19.0,199.0,1,0,0.0
61322,80-89,0.859,no_voucher,0.0,0.0,0,0,0.0
61323,80-89,0.8892,s0_m199_c1,0.0,199.0,1,0,0.0
61324,70-79,0.7453,s9_m249_c3,9.0,249.0,3,0,0.0
61325,30-69,0.4047,s0_m299_c3,0.0,299.0,3,0,0.0
61326,0-29,0.2011,s19_m199_c3,19.0,199.0,3,0,0.0
61327,70-79,0.7405,s19_m199_c3,19.0,199.0,3,0,0.0
61328,0-29,0.1202,s19_m199_c3,19.0,199.0,3,0,0.0
61329,30-69,0.5774,s0_m249_c3,0.0,249.0,3,0,0.0
61330,100,1.0,no_voucher,0.0,0.0,0,0,0.0
61331,80-89,0.8501,no_voucher,0.0,0.0,0,0,0.0
61332,90-99,0.922,s19_m199_c1,19.0,199.0,1,0,0.0
61333,80-89,0.8718,s0_m199_c1,0.0,199.0,1,0,0.0
61334,30-69,0.4827,s19_m199_c3,19.0,199.0,3,0,0.0
61335,30-69,0.453,s0_m249_c3,0.0,249.0,3,0,0.0
61336,30-69,0.3114,s0_m199_c1,0.0,199.0,1,0,0.0
61337,0-29,0.2344,s0_m249_c3,0.0,249.0,3,0,0.0
61338,70-79,0.7535,no_voucher,0.0,0.0,0,0,0.0
61339,0-29,0.1613,s0_m199_c1,0.0,199.0,1,0,0.0
61340,0-29,0.0738,s19_m199_c1,19.0,199.0,1,0,0.0
61341,100,1.0,s0_m299_c3,0.0,299.0,3,0,0.0
61342,0-29,0.24,no_voucher,0.0,0.0,0,0,0.0
61343,0-29,0.1804,s19_m199_c1,19.0,199.0,1,0,0.0
61344,70-79,0.7112,s19_m199_c1,19.0,199.0,1,1,1.2054
61345,30-69,0.4679,s0_m299_c3,0.0,299.0,3,0,0.0
61346,100,1.0,s0_m199_c1,0.0,199.0,1,0,0.0
61347,0-29,0.1148,s0_m199_c1,0.0,199.0,1,0,0.0
61348,100,1.0,s9_m249_c3,9.0,249.0,3,0,0.0
61349,0-29,0.0753,no_voucher,0.0,0.0,0,0,0.0
61350,0-29,0.0973,s19_m199_c1,19.0,199.0,1,0,0.0
61351,0-29,0.2496,s0_m299_c3,0.0,299.0,3,0,0.0
61352,0-29,0.2299,s19_m199_c3,19.0,199.0,3,0,0.0
61353,100,1.0,s0_m249_c3,0.0,249.0,3,0,0.0
